groupResult.Bipolar.ID	groupResult.Bipolar.chrom	groupResult.Bipolar.loc.start	groupResult.Bipolar.loc.end	groupResult.Bipolar.num.mark	groupResult.Bipolar.seg.mean
X.Bipolar.qn.26	10	69835215	69835323	7	-0.3128
X.Bipolar.qn.26	10	69836236	71892593	878	0.0021
X.Bipolar.qn.26	10	71892694	71892787	6	-0.3547
X.Bipolar.qn.26	10	71893017	135498991	21217	0.0012
X.Bipolar.qn.26	11	189654	134945853	43359	0.0018
X.Bipolar.qn.26	12	186000	2233112	1085	0.0056
X.Bipolar.qn.26	12	2247203	2255779	3	-0.2936
X.Bipolar.qn.26	12	2261178	42877658	9148	-0.0028
X.Bipolar.qn.26	12	42877771	42880445	12	-0.1394
X.Bipolar.qn.26	12	42883987	113229534	19306	-0.0022
X.Bipolar.qn.26	12	113229582	113229584	2	0.6838
X.Bipolar.qn.26	12	113229617	133779169	9866	6e-04
X.Bipolar.qn.26	13	19448912	115094006	18279	-0.0034
X.Bipolar.qn.26	14	19613906	107288070	26040	-6e-04
X.Bipolar.qn.26	15	20152530	21940895	19	-0.1713
X.Bipolar.qn.26	15	21941178	24285115	315	0.0054
X.Bipolar.qn.26	15	24506381	24506388	2	-1.1075
X.Bipolar.qn.26	15	24672032	50784467	7223	-0.0023
X.Bipolar.qn.26	15	50789361	50789364	2	0.3836
X.Bipolar.qn.26	15	50789427	96870336	15331	0.002
X.Bipolar.qn.26	15	96870451	96870462	2	0.4292
X.Bipolar.qn.26	15	96870563	102513445	1955	0.0023
X.Bipolar.qn.26	16	85741	212464	127	0.0102
X.Bipolar.qn.26	16	214776	214970	2	-0.5534
X.Bipolar.qn.26	16	215410	2866834	4181	0.0084
X.Bipolar.qn.26	16	2866901	2867773	6	0.1829
X.Bipolar.qn.26	16	2868001	90163073	28376	0.0031
X.Bipolar.qn.26	17	3075	15869607	8613	0.0035
X.Bipolar.qn.26	17	15875915	15881119	4	-0.2607
X.Bipolar.qn.26	17	15883793	34445934	5841	0.0033
X.Bipolar.qn.26	17	34450758	34479862	6	-0.2599
X.Bipolar.qn.26	17	34817706	78808570	20980	0.0036
X.Bipolar.qn.26	17	78809852	78809873	2	-0.41
X.Bipolar.qn.26	17	78811536	81060259	3549	0.0106
X.Bipolar.qn.26	18	10862	2565651	347	-0.0062
X.Bipolar.qn.26	18	2567684	2571394	11	-0.129
X.Bipolar.qn.26	18	2571574	72836762	11093	-0.0022
X.Bipolar.qn.26	18	72837386	72837700	6	0.1936
X.Bipolar.qn.26	18	72837782	77917459	1840	0.0079
X.Bipolar.qn.26	18	77917615	77918588	4	0.1773
X.Bipolar.qn.26	18	77919688	78012216	48	-0.0135
X.Bipolar.qn.26	19	264871	6947848	6660	0.0093
X.Bipolar.qn.26	19	6964164	7014008	16	-0.2597
X.Bipolar.qn.26	19	7068673	10209990	1724	0.0022
X.Bipolar.qn.26	19	10213271	10213961	8	-0.197
X.Bipolar.qn.26	19	10215551	12871165	2086	-0.0031
X.Bipolar.qn.26	19	12876846	12877000	3	0.2424
X.Bipolar.qn.26	19	12877188	17441960	2824	0.0019
X.Bipolar.qn.26	19	17443249	17449202	30	0.1278
X.Bipolar.qn.26	19	17451141	49990752	13987	0.0018
X.Bipolar.qn.26	19	49990766	49990808	3	-0.436
X.Bipolar.qn.26	19	49990882	51105087	949	0.0059
X.Bipolar.qn.26	19	51107558	51107560	2	-1.2609
X.Bipolar.qn.26	19	51108184	59097644	4900	-3e-04
X.Bipolar.qn.26	2	18435	1800785	1035	0.0023
X.Bipolar.qn.26	2	1801628	1817951	10	0.148
X.Bipolar.qn.26	2	1820169	4184127	1122	9e-04
X.Bipolar.qn.26	2	4188377	4188382	2	0.4058
X.Bipolar.qn.26	2	4188400	10977876	1955	0.0041
X.Bipolar.qn.26	2	10978145	10978753	3	-0.3426
X.Bipolar.qn.26	2	10978967	55743936	11173	-5e-04
X.Bipolar.qn.26	2	55746015	55747775	16	-0.2264
X.Bipolar.qn.26	2	55757901	89545254	7488	-0.0024
X.Bipolar.qn.26	2	90107572	91635283	8	-0.2303
X.Bipolar.qn.26	2	91767906	109783499	4045	0.0013
X.Bipolar.qn.26	2	109787435	109788188	2	0.3953
X.Bipolar.qn.26	2	109788583	113991892	1107	0.004
X.Bipolar.qn.26	2	113992694	113995370	11	0.1344
X.Bipolar.qn.26	2	113995456	243031026	29000	-0.001
X.Bipolar.qn.26	20	68112	6104274	2684	0.0024
X.Bipolar.qn.26	20	6104882	6104886	3	0.2188
X.Bipolar.qn.26	20	6105524	62948134	18014	0.0051
X.Bipolar.qn.26	21	10990890	30365104	1316	-0.0125
X.Bipolar.qn.26	21	30365293	30365312	2	-0.3777
X.Bipolar.qn.26	21	30365341	48091011	7706	0.0052
X.Bipolar.qn.26	22	16868045	24372133	3017	0.0066
X.Bipolar.qn.26	22	24372913	24384340	6	0.2275
X.Bipolar.qn.26	22	24399518	51222011	12822	0.0075
X.Bipolar.qn.26	3	64070	195311868	42327	-0.0027
X.Bipolar.qn.26	3	195311877	195476016	26	0.1585
X.Bipolar.qn.26	3	195477854	197840782	1219	0.0038
X.Bipolar.qn.26	4	43882	1299155	1294	0.0065
X.Bipolar.qn.26	4	1299466	1299514	2	0.3957
X.Bipolar.qn.26	4	1300068	190943979	30675	-0.0045
X.Bipolar.qn.26	5	12322	5140029	3092	0.0089
X.Bipolar.qn.26	5	5140372	5140646	4	-0.2233
X.Bipolar.qn.26	5	5140935	140221364	23615	-0.0068
X.Bipolar.qn.26	5	140227765	140230251	3	-0.2573
X.Bipolar.qn.26	5	140237879	140553150	239	-0.0374
X.Bipolar.qn.26	5	140554819	140561067	7	-0.1698
X.Bipolar.qn.26	5	140561239	178547695	10989	-0.0021
X.Bipolar.qn.26	5	178547863	178548700	4	0.2312
X.Bipolar.qn.26	5	178550038	180876284	1433	0.0039
X.Bipolar.qn.26	6	154566	255877	39	0.0338
X.Bipolar.qn.26	6	257261	290588	8	0.168
X.Bipolar.qn.26	6	290692	27619478	8151	-0.0047
X.Bipolar.qn.26	6	27631041	27657814	30	0.109
X.Bipolar.qn.26	6	27661566	32549631	7841	-0.0024
X.Bipolar.qn.26	6	32551749	32551949	2	0.8796
X.Bipolar.qn.26	6	32552039	171033352	30710	-0.0032
X.Bipolar.qn.26	7	41525	73256925	18133	0.0011
X.Bipolar.qn.26	7	73257045	73257083	3	0.4209
X.Bipolar.qn.26	7	73257498	141738233	15259	-0.003
X.Bipolar.qn.26	7	141787221	141794412	5	-0.2607
X.Bipolar.qn.26	7	141804551	159023827	6534	0.007
X.Bipolar.qn.26	8	176533	17580549	4623	-0.0021
X.Bipolar.qn.26	8	17580950	17581501	5	-0.232
X.Bipolar.qn.26	8	17582299	145651799	28334	-0.0016
X.Bipolar.qn.26	8	145652383	145652410	2	-1.0594
X.Bipolar.qn.26	8	145652729	146295100	620	0.0035
X.Bipolar.qn.26	9	73704	139952218	22151	7e-04
X.Bipolar.qn.26	9	139957934	139960171	2	0.4305
X.Bipolar.qn.26	9	139960268	141102504	888	0.0114
X.Bipolar.qn.27	1	69591	53541670	27980	0.0047
X.Bipolar.qn.27	1	53542934	53544614	7	0.2157
X.Bipolar.qn.27	1	53546605	149137747	14666	-0.0094
X.Bipolar.qn.27	1	149138398	149231370	25	-0.2175
X.Bipolar.qn.27	1	149239082	161510194	6615	-0.0139
X.Bipolar.qn.27	1	161519989	161655029	15	0.2378
X.Bipolar.qn.27	1	161655056	249219611	22509	-0.0043
X.Bipolar.qn.27	10	96730	46168841	11372	-0.0016
X.Bipolar.qn.27	10	46169183	47702742	117	0.1727
X.Bipolar.qn.27	10	47967085	135498991	25120	0.0017
X.Bipolar.qn.27	11	189654	46615413	15121	0.005
X.Bipolar.qn.27	11	46615546	46616039	12	-0.1714
X.Bipolar.qn.27	11	46619375	134945853	28226	-0.001
X.Bipolar.qn.27	12	186000	7986539	4175	0.0024
X.Bipolar.qn.27	12	7986646	8089958	36	0.2156
X.Bipolar.qn.27	12	8090933	12878379	1402	-0.0155
X.Bipolar.qn.27	12	12878428	12878440	2	0.7173
X.Bipolar.qn.27	12	12878752	133779169	33807	-0.0065
X.Bipolar.qn.27	13	19448912	115094006	18279	-0.0012
X.Bipolar.qn.27	14	19613906	20469394	14	0.3302
X.Bipolar.qn.27	14	20482899	107288070	26026	-0.0027
X.Bipolar.qn.27	15	20152530	79501491	17792	-6e-04
X.Bipolar.qn.27	15	79502054	79502065	2	-0.4376
X.Bipolar.qn.27	15	79502127	102513445	7055	0.0017
X.Bipolar.qn.27	16	85741	90163073	32692	0.0079
X.Bipolar.qn.27	17	3075	81060259	38995	7e-04
X.Bipolar.qn.27	18	10862	10935	5	0.5231
X.Bipolar.qn.27	18	11143	78012216	13344	0.0011
X.Bipolar.qn.27	19	264871	53517233	29611	0.0015
X.Bipolar.qn.27	19	53520353	53548100	8	0.234
X.Bipolar.qn.27	19	53557328	59097644	3573	-0.0029
X.Bipolar.qn.27	2	18435	243031026	56977	-2e-04
X.Bipolar.qn.27	20	68112	44508832	12456	-0.0011
X.Bipolar.qn.27	20	44509606	44509853	9	-0.1839
X.Bipolar.qn.27	20	44510001	62948134	8236	0.0164
X.Bipolar.qn.27	21	10990890	48091011	9024	0.0078
X.Bipolar.qn.27	22	16868045	22312957	2234	0.0118
X.Bipolar.qn.27	22	22313005	22574844	100	0.2044
X.Bipolar.qn.27	22	22581186	41939981	8265	0.0024
X.Bipolar.qn.27	22	41940470	41940642	4	0.4134
X.Bipolar.qn.27	22	41940651	46927536	2950	0.0138
X.Bipolar.qn.27	22	46929704	46932648	11	0.1994
X.Bipolar.qn.27	22	46932833	51222011	2281	0.036
X.Bipolar.qn.27	3	64070	33618099	7152	-0.0023
X.Bipolar.qn.27	3	33619441	33701707	21	-0.1564
X.Bipolar.qn.27	3	33705968	145787044	24221	-0.003
X.Bipolar.qn.27	3	145787428	145804594	8	0.2286
X.Bipolar.qn.27	3	145809092	197840782	12170	-0.0092
X.Bipolar.qn.27	4	43882	4388132	3671	0.0232
X.Bipolar.qn.27	4	4388208	4388611	3	0.3187
X.Bipolar.qn.27	4	4388931	190943979	28296	-0.0069
X.Bipolar.qn.27	5	12322	135416331	24746	-0.0047
X.Bipolar.qn.27	5	135416381	135416405	3	-0.3631
X.Bipolar.qn.27	5	135416412	140553150	2204	-0.0225
X.Bipolar.qn.27	5	140554819	140557249	4	0.7531
X.Bipolar.qn.27	5	140559871	169930870	7178	-0.0097
X.Bipolar.qn.27	5	169930879	169930938	4	0.2641
X.Bipolar.qn.27	5	169931312	180336781	4965	0.0064
X.Bipolar.qn.27	5	180377617	180414896	4	0.2873
X.Bipolar.qn.27	5	180432814	180876284	278	-0.0073
X.Bipolar.qn.27	6	154566	31237824	12789	-0.0076
X.Bipolar.qn.27	6	31238036	31239324	5	0.8126
X.Bipolar.qn.27	6	31239411	31322926	34	0.0461
X.Bipolar.qn.27	6	31324921	31325085	8	0.382
X.Bipolar.qn.27	6	31334738	171033352	33945	-0.0027
X.Bipolar.qn.27	7	41525	52568754	15881	0.0059
X.Bipolar.qn.27	7	52735864	52787385	8	0.3251
X.Bipolar.qn.27	7	52794983	77045539	3350	0.0034
X.Bipolar.qn.27	7	77045887	77045902	2	0.5985
X.Bipolar.qn.27	7	77046134	123197661	9318	-0.0065
X.Bipolar.qn.27	7	123197757	123198384	14	-0.1799
X.Bipolar.qn.27	7	123198553	157730162	10356	0.0061
X.Bipolar.qn.27	7	157730264	157801404	55	0.1873
X.Bipolar.qn.27	7	157807917	159023827	950	0.0256
X.Bipolar.qn.27	8	176533	2512351	1727	0.021
X.Bipolar.qn.27	8	2530492	2557018	10	0.208
X.Bipolar.qn.27	8	2584441	146295100	31847	0.0014
X.Bipolar.qn.27	9	73704	141102504	23041	0.0012
X.Bipolar.qn.28	1	69591	752696	3	0.3297
X.Bipolar.qn.28	1	790667	1615736	1419	-0.0506
X.Bipolar.qn.28	1	1625395	1664080	12	-0.2895
X.Bipolar.qn.28	1	1674679	84622022	32335	-0.0129
X.Bipolar.qn.28	1	84628924	84630556	13	0.227
X.Bipolar.qn.28	1	84639642	161993546	15688	0.0074
X.Bipolar.qn.28	1	161993675	161993987	7	-0.2027
X.Bipolar.qn.28	1	161994130	178368509	3652	0.0299
X.Bipolar.qn.28	1	178376978	178445641	14	0.1592
X.Bipolar.qn.28	1	178448717	205818668	6733	0.0123
X.Bipolar.qn.28	1	205818956	205819609	11	-0.2584
X.Bipolar.qn.28	1	205820014	249219611	11930	0.0101
X.Bipolar.qn.28	10	96730	69835125	14501	0.0104
X.Bipolar.qn.28	10	69835215	69835323	7	0.2055
X.Bipolar.qn.28	10	69836236	135237140	21989	-0.0036
X.Bipolar.qn.28	10	135251512	135381914	106	-0.2793
X.Bipolar.qn.28	10	135406499	135498991	6	-0.0025
X.Bipolar.qn.28	11	189654	134945853	43359	0.0012
X.Bipolar.qn.28	12	186000	54402468	15430	0.0054
X.Bipolar.qn.28	12	54402697	54402717	4	-0.512
X.Bipolar.qn.28	12	54402888	110504579	12958	0.0127
X.Bipolar.qn.28	12	110506138	110506935	3	-0.3648
X.Bipolar.qn.28	12	110511505	133779169	11027	-0.0226
X.Bipolar.qn.28	13	19448912	111127601	14907	0.0242
X.Bipolar.qn.28	13	111128054	111131550	4	0.1757
X.Bipolar.qn.28	13	111132929	115094006	3368	-0.0059
X.Bipolar.qn.28	14	19613906	20404281	13	-0.2504
X.Bipolar.qn.28	14	20469394	61748354	9391	0.0133
X.Bipolar.qn.28	14	61748440	61748574	4	-0.2354
X.Bipolar.qn.28	14	61749686	74003199	4047	0.0069
X.Bipolar.qn.28	14	74027058	74036744	7	-0.2898
X.Bipolar.qn.28	14	74055828	78223959	2227	-0.0126
X.Bipolar.qn.28	14	78225524	78226832	6	-0.2186
X.Bipolar.qn.28	14	78226923	106878186	10280	-0.0061
X.Bipolar.qn.28	14	106878213	106912909	5	0.29
X.Bipolar.qn.28	14	106916953	107288070	60	0.0237
X.Bipolar.qn.28	15	20152530	20768083	11	0.1406
X.Bipolar.qn.28	15	20877041	21940895	8	0.4223
X.Bipolar.qn.28	15	21941178	22560148	18	0.1885
X.Bipolar.qn.28	15	22783583	34662635	2670	0.0058
X.Bipolar.qn.28	15	34729026	34807221	10	-0.6201
X.Bipolar.qn.28	15	34872733	75165821	13208	0.0012
X.Bipolar.qn.28	15	75165840	75165896	4	-0.5109
X.Bipolar.qn.28	15	75166111	102513445	8920	-6e-04
X.Bipolar.qn.28	16	85741	33570021	14830	-0.0328
X.Bipolar.qn.28	16	33604228	33817457	4	-0.232
X.Bipolar.qn.28	16	33817992	70057262	7760	-0.0132
X.Bipolar.qn.28	16	70185658	70196247	7	-0.298
X.Bipolar.qn.28	16	70284928	79623900	2823	-0.0107
X.Bipolar.qn.28	16	79625412	79631369	5	0.232
X.Bipolar.qn.28	16	79632331	89586550	6504	-0.016
X.Bipolar.qn.28	16	89586677	89593394	14	-0.1678
X.Bipolar.qn.28	16	89593668	90163073	745	-0.0555
X.Bipolar.qn.28	17	3075	21279561	10989	-0.0245
X.Bipolar.qn.28	17	21279613	21279621	3	-0.3057
X.Bipolar.qn.28	17	21279696	34434265	3465	-0.0133
X.Bipolar.qn.28	17	34445934	34479862	7	-0.2496
X.Bipolar.qn.28	17	34817706	44159144	6109	-0.0294
X.Bipolar.qn.28	17	44178504	44259482	37	0.1418
X.Bipolar.qn.28	17	44260227	81060259	18385	-0.0211
X.Bipolar.qn.28	18	10862	78012216	13349	0.0141
X.Bipolar.qn.28	19	264871	40555578	20936	-0.0419
X.Bipolar.qn.28	19	40561759	40562710	13	0.11
X.Bipolar.qn.28	19	40593283	59097644	12243	-0.0362
X.Bipolar.qn.28	2	18435	4184127	2167	0.01
X.Bipolar.qn.28	2	4188377	4188382	2	0.7208
X.Bipolar.qn.28	2	4188400	175431800	36373	0.0135
X.Bipolar.qn.28	2	175431968	175431973	2	-0.6857
X.Bipolar.qn.28	2	175435411	243031026	18433	0.0075
X.Bipolar.qn.28	20	68112	62948134	20701	-0.01
X.Bipolar.qn.28	21	10990890	48091011	9024	5e-04
X.Bipolar.qn.28	22	16868045	24372133	3017	-0.0223
X.Bipolar.qn.28	22	24372913	24384340	6	-0.6064
X.Bipolar.qn.28	22	24399518	37099549	4532	-0.0125
X.Bipolar.qn.28	22	37099696	37100051	6	-0.1918
X.Bipolar.qn.28	22	37100292	51222011	8284	-0.0271
X.Bipolar.qn.28	3	64070	128370361	27371	0.0121
X.Bipolar.qn.28	3	128370463	128399953	9	-0.1646
X.Bipolar.qn.28	3	128399956	189839293	13338	0.019
X.Bipolar.qn.28	3	189839357	189840511	7	0.242
X.Bipolar.qn.28	3	189841551	195311877	1603	0.0065
X.Bipolar.qn.28	3	195339050	195476016	25	0.1921
X.Bipolar.qn.28	3	195477854	197840782	1219	-0.0291
X.Bipolar.qn.28	4	43882	190943979	31971	0.0153
X.Bipolar.qn.28	5	12322	672872	642	-0.0218
X.Bipolar.qn.28	5	676441	694438	15	-0.1862
X.Bipolar.qn.28	5	758136	1856325	1318	-0.0276
X.Bipolar.qn.28	5	1856713	1857477	5	0.2452
X.Bipolar.qn.28	5	1857828	135416331	22766	0.0272
X.Bipolar.qn.28	5	135416381	135416412	4	-0.4125
X.Bipolar.qn.28	5	135416529	180336781	14354	0.0026
X.Bipolar.qn.28	5	180377617	180414896	4	0.3353
X.Bipolar.qn.28	5	180432814	180876284	278	-0.0388
X.Bipolar.qn.28	6	154566	29838356	10165	0.0076
X.Bipolar.qn.28	6	29854740	29895204	29	-0.3122
X.Bipolar.qn.28	6	29910755	31207788	2592	-0.0183
X.Bipolar.qn.28	6	31220536	31251137	12	0.2022
X.Bipolar.qn.28	6	31261260	31783545	1407	-0.0257
X.Bipolar.qn.28	6	31785597	31795195	25	-0.3916
X.Bipolar.qn.28	6	31795241	35754758	5355	-0.0171
X.Bipolar.qn.28	6	35754906	35766061	13	0.1923
X.Bipolar.qn.28	6	35766561	171033352	27183	0.0167
X.Bipolar.qn.28	7	41525	1198662	1367	-0.0313
X.Bipolar.qn.28	7	1198841	1198926	2	-0.5084
X.Bipolar.qn.28	7	1198937	4351779	2857	-0.0363
X.Bipolar.qn.28	7	4383067	4573716	18	0.1638
X.Bipolar.qn.28	7	4601822	29663780	6207	0.0117
X.Bipolar.qn.28	7	29688942	29803927	5	-0.2852
X.Bipolar.qn.28	7	29838251	32535029	868	0.02
X.Bipolar.qn.28	7	32535165	32535189	3	-0.4896
X.Bipolar.qn.28	7	32535387	138363322	20864	0.0072
X.Bipolar.qn.28	7	138363727	138364774	4	0.2013
X.Bipolar.qn.28	7	138386120	138602271	84	-0.0356
X.Bipolar.qn.28	7	138602549	138604310	11	0.149
X.Bipolar.qn.28	7	138605054	159023827	7644	-0.0083
X.Bipolar.qn.28	8	176533	67783229	15919	0.0071
X.Bipolar.qn.28	8	67783646	67806112	6	-0.2202
X.Bipolar.qn.28	8	67813257	68921463	223	0.0107
X.Bipolar.qn.28	8	68927663	69136119	15	0.1525
X.Bipolar.qn.28	8	69136577	146295100	17421	0.0096
X.Bipolar.qn.28	9	73704	141102504	23041	-7e-04
X.Bipolar.qn.29	1	69591	161519989	49294	0.003
X.Bipolar.qn.29	1	161574664	161655029	14	0.2577
X.Bipolar.qn.29	1	161655056	249219611	22509	-0.0011
X.Bipolar.qn.29	10	96730	132908496	33952	7e-04
X.Bipolar.qn.29	10	132909213	132911152	3	-1.2798
X.Bipolar.qn.29	10	132912784	135498991	2654	0.0016
X.Bipolar.qn.29	11	189654	134945853	43359	0.0012
X.Bipolar.qn.29	12	186000	26986506	8139	-0.0018
X.Bipolar.qn.29	12	26986758	26986763	2	-0.6276
X.Bipolar.qn.29	12	26986803	54402468	7289	1e-04
X.Bipolar.qn.29	12	54402697	54402717	4	-0.4414
X.Bipolar.qn.29	12	54402888	113229534	14120	-0.0025
X.Bipolar.qn.29	12	113229582	113229584	2	-0.7917
X.Bipolar.qn.29	12	113229617	133779169	9866	0.0085
X.Bipolar.qn.29	13	19448912	115094006	18279	-0.0049
X.Bipolar.qn.29	14	19613906	20403216	10	-0.1991
X.Bipolar.qn.29	14	20403239	35345132	4342	-0.0059
X.Bipolar.qn.29	14	35346193	35346199	2	-0.5737
X.Bipolar.qn.29	14	35382673	70670452	8081	-0.0025
X.Bipolar.qn.29	14	70690287	70690454	3	-0.4641
X.Bipolar.qn.29	14	70690525	105155825	12290	0.0044
X.Bipolar.qn.29	14	105156388	105156395	2	-0.4049
X.Bipolar.qn.29	14	105156566	107288070	1310	0.0074
X.Bipolar.qn.29	15	20152530	22560148	37	-0.2405
X.Bipolar.qn.29	15	22783583	102513445	24812	0.0014
X.Bipolar.qn.29	16	85741	3507875	5142	0.0083
X.Bipolar.qn.29	16	3507895	3507899	2	-0.6026
X.Bipolar.qn.29	16	3508002	4102941	491	0.0195
X.Bipolar.qn.29	16	4103161	4103167	2	-0.5326
X.Bipolar.qn.29	16	4103225	32473096	9184	0.011
X.Bipolar.qn.29	16	32610854	32611277	3	-0.6174
X.Bipolar.qn.29	16	32822612	48279428	707	-0.0062
X.Bipolar.qn.29	16	48281291	48281350	3	0.734
X.Bipolar.qn.29	16	48281729	82921787	10945	0.0071
X.Bipolar.qn.29	16	82958126	82958169	2	-0.5415
X.Bipolar.qn.29	16	82958476	90163073	6211	0.0118
X.Bipolar.qn.29	17	3075	34434265	14456	0.0105
X.Bipolar.qn.29	17	34445934	34479862	7	-0.4681
X.Bipolar.qn.29	17	34817706	44208035	6122	0.0074
X.Bipolar.qn.29	17	44213797	44269794	30	0.3493
X.Bipolar.qn.29	17	44270211	44271559	11	0.0826
X.Bipolar.qn.29	17	44272150	44341754	9	0.2842
X.Bipolar.qn.29	17	44344142	81060259	18359	0.0077
X.Bipolar.qn.29	18	10862	78012216	13349	-0.0056
X.Bipolar.qn.29	19	264871	49990752	27338	0.0099
X.Bipolar.qn.29	19	49990766	49990808	3	-0.597
X.Bipolar.qn.29	19	49990882	59097644	5851	-3e-04
X.Bipolar.qn.29	2	18435	127963503	30282	3e-04
X.Bipolar.qn.29	2	127963512	127976400	8	-0.3511
X.Bipolar.qn.29	2	127976613	219157675	16810	-0.0084
X.Bipolar.qn.29	2	219157702	219157730	2	-0.6456
X.Bipolar.qn.29	2	219160002	243031026	9875	0.0054
X.Bipolar.qn.29	20	68112	4991554	2294	0.0067
X.Bipolar.qn.29	20	4991784	4991786	2	0.7082
X.Bipolar.qn.29	20	5004919	62948134	18405	0.0049
X.Bipolar.qn.29	21	10990890	43349899	5480	-0.001
X.Bipolar.qn.29	21	43351337	43352889	2	-0.6044
X.Bipolar.qn.29	21	43373079	48091011	3542	0.0082
X.Bipolar.qn.29	22	16868045	51222011	15845	0.0115
X.Bipolar.qn.29	3	64070	42977401	9401	-0.0038
X.Bipolar.qn.29	3	42977539	42978318	12	-0.1996
X.Bipolar.qn.29	3	42978404	53926047	5768	0.0072
X.Bipolar.qn.29	3	53926056	53926101	3	-1.5255
X.Bipolar.qn.29	3	53926156	79378522	4482	-0.0052
X.Bipolar.qn.29	3	79411169	79411194	2	-0.6502
X.Bipolar.qn.29	3	79416702	197840782	23904	-0.0047
X.Bipolar.qn.29	4	43882	46391532	11157	0.002
X.Bipolar.qn.29	4	46391694	46391737	3	-0.5641
X.Bipolar.qn.29	4	46391803	155338021	15115	-0.0119
X.Bipolar.qn.29	4	155338162	155338166	2	-0.5801
X.Bipolar.qn.29	4	155339844	190941752	5691	-0.0095
X.Bipolar.qn.29	4	190942739	190943979	3	-0.75
X.Bipolar.qn.29	5	12322	694438	657	-0.0048
X.Bipolar.qn.29	5	758136	847052	21	0.171
X.Bipolar.qn.29	5	850745	180876284	38708	-0.0065
X.Bipolar.qn.29	6	154566	31237824	12789	-0.0052
X.Bipolar.qn.29	6	31238036	31239243	3	-1.2008
X.Bipolar.qn.29	6	31239320	32371235	3199	0.0045
X.Bipolar.qn.29	6	32371488	32372377	6	-0.3854
X.Bipolar.qn.29	6	32372418	32451079	63	-0.0256
X.Bipolar.qn.29	6	32452388	32492390	3	-1.4839
X.Bipolar.qn.29	6	32518160	32668561	22	-0.3016
X.Bipolar.qn.29	6	32684529	171033352	30696	-0.0053
X.Bipolar.qn.29	7	41525	6616078	5598	0.0094
X.Bipolar.qn.29	7	6616116	6617294	8	-0.3369
X.Bipolar.qn.29	7	6618160	26132589	3284	-0.0077
X.Bipolar.qn.29	7	26137796	26143257	4	-0.422
X.Bipolar.qn.29	7	26156403	27153944	355	-0.0058
X.Bipolar.qn.29	7	27154262	27154562	6	-0.354
X.Bipolar.qn.29	7	27154660	99691652	14274	-0.0043
X.Bipolar.qn.29	7	99691720	99691734	2	-0.5869
X.Bipolar.qn.29	7	99691833	157211628	14655	-0.001
X.Bipolar.qn.29	7	157211683	157213519	3	-1.4426
X.Bipolar.qn.29	7	157213736	159023827	1745	0.0067
X.Bipolar.qn.29	8	176533	6938486	2263	0.0052
X.Bipolar.qn.29	8	6940591	6940624	2	-0.9034
X.Bipolar.qn.29	8	6974389	146295100	31319	-0.0014
X.Bipolar.qn.29	9	73704	141102504	23041	0.0023
X.Bipolar.qn.30	1	69591	28571667	17418	0.008
X.Bipolar.qn.30	1	28572299	28573940	7	0.2181
X.Bipolar.qn.30	1	28575170	148929710	25226	9e-04
X.Bipolar.qn.30	1	149105795	149231370	27	-0.2581
X.Bipolar.qn.30	1	149239082	205818668	17198	0.0024
X.Bipolar.qn.30	1	205818956	205821442	13	0.1684
X.Bipolar.qn.30	1	205884321	249219611	11928	-0.0029
X.Bipolar.qn.30	10	96730	63510947	13689	-0.0042
X.Bipolar.qn.30	10	63514542	63540323	9	-0.3604
X.Bipolar.qn.30	10	63543840	135498991	22911	-4e-04
X.Bipolar.qn.30	11	189654	126173568	40725	0.0012
X.Bipolar.qn.30	11	126173582	126173637	2	-1.232
X.Bipolar.qn.30	11	126173650	134945853	2632	-0.0055
X.Bipolar.qn.30	12	186000	113229534	29554	0.0013
X.Bipolar.qn.30	12	113229582	113229584	2	0.6085
X.Bipolar.qn.30	12	113229617	133779169	9866	0.0059
X.Bipolar.qn.30	13	19448912	115094006	18279	-0.0075
X.Bipolar.qn.30	14	19613906	20404281	13	0.2523
X.Bipolar.qn.30	14	20469394	107288070	26027	0.0016
X.Bipolar.qn.30	15	20152530	22560148	37	-0.2557
X.Bipolar.qn.30	15	22783583	102513445	24812	-0.0016
X.Bipolar.qn.30	16	85741	33070551	14827	0.0099
X.Bipolar.qn.30	16	33355024	33619269	6	-0.2941
X.Bipolar.qn.30	16	33817457	81223254	11026	0.0016
X.Bipolar.qn.30	16	81232539	81238825	4	-0.336
X.Bipolar.qn.30	16	81246928	90163073	6829	0.0047
X.Bipolar.qn.30	17	3075	44159144	20573	0.0079
X.Bipolar.qn.30	17	44178504	44208035	13	0.1965
X.Bipolar.qn.30	17	44213797	78808570	14858	0.0075
X.Bipolar.qn.30	17	78809852	78809873	2	0.5415
X.Bipolar.qn.30	17	78811536	81060259	3549	0.0066
X.Bipolar.qn.30	18	10862	6933223	1271	-0.001
X.Bipolar.qn.30	18	6937046	8116427	159	0.185
X.Bipolar.qn.30	18	8122450	78012216	11919	-0.0052
X.Bipolar.qn.30	19	264871	59097644	33192	0.0102
X.Bipolar.qn.30	2	18435	10977876	4124	-0.0032
X.Bipolar.qn.30	2	10978145	10978753	3	-0.3469
X.Bipolar.qn.30	2	10978967	199179295	38529	-0.0028
X.Bipolar.qn.30	2	199179517	199179829	3	0.4691
X.Bipolar.qn.30	2	199180702	243031026	14318	2e-04
X.Bipolar.qn.30	20	68112	62948134	20701	-7e-04
X.Bipolar.qn.30	21	10990890	48091011	9024	-0.0044
